User ID,Age,Gender,Height (cm),Weight (kg),Workout Duration (mins),Calories Burned,Heart Rate (bpm),Steps Taken,Distance (km),Workout Intensity,Sleep Hours,Water Intake (liters),Daily Calories Intake,Resting Heart Rate (bpm),Mood After Workout,Mood Before Workout_Happy,Mood Before Workout_Neutral,Mood Before Workout_Stressed,Mood Before Workout_Tired,Workout Type_Cardio,Workout Type_Cycling,Workout Type_HIIT,Workout Type_Running,Workout Type_Strength,Workout Type_Yoga
4189,59,0,159,117,88,854,141,4918,8.46,1,5.5,1.9,2618,57,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4190,57,1,179,114,30,668,127,13442,1.39,0,6.9,1.9,2145,74,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4191,45,0,152,113,53,550,178,5848,6.19,1,4.6,1.9,2696,74,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4192,37,0,197,93,76,906,177,4177,8.41,2,6.9,1.9,1655,75,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4193,50,2,189,72,55,455,142,9694,5.49,0,6.8,1.9,3747,79,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4194,26,0,191,95,42,444,173,3048,13.84,1,6.4,1.9,1875,72,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4195,19,2,174,85,83,198,144,14208,13.8,2,4.6,1.9,3516,52,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4196,55,0,170,84,18,922,179,6088,8.4,0,5.9,1.9,3164,55,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4197,53,2,183,79,110,472,131,19190,11.26,0,7.6,1.9,2631,71,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4198,35,2,152,62,51,872,87,4320,12.5,0,7.7,1.9,3904,85,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4199,58,1,193,79,31,201,163,14717,9.13,0,9.2,1.9,3175,87,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4200,33,1,150,118,72,238,85,2907,10.97,0,7.9,1.9,2832,79,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4201,40,0,180,77,113,548,95,10133,1.8,0,6.0,1.9,1680,51,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4202,46,1,170,80,49,540,101,3182,13.43,1,5.6,1.9,1765,62,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4203,21,2,188,73,108,491,135,18792,6.07,0,5.7,1.9,3722,76,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4204,26,1,194,67,49,726,136,4476,5.34,0,5.1,1.9,2489,83,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4205,33,1,191,72,36,824,156,16908,13.46,1,4.5,1.9,1670,61,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4206,21,1,151,52,73,168,93,11991,1.5,0,8.5,1.9,3988,58,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4207,42,0,189,50,86,994,140,16802,1.39,1,4.1,1.9,2961,76,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4208,32,2,193,56,103,845,171,16986,12.2,1,5.2,1.9,2814,53,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4209,48,2,166,56,34,665,158,14647,5.7,0,7.6,1.9,3840,67,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4210,34,2,171,118,92,775,164,1633,12.69,2,6.2,1.9,2753,68,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4211,39,2,186,64,84,579,125,6516,12.54,1,7.5,1.9,1824,75,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4212,21,0,174,81,20,829,151,5053,1.79,2,6.5,1.9,2197,88,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4213,34,0,180,95,86,450,139,7174,2.61,2,4.6,1.9,1981,61,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4214,26,0,152,58,99,636,120,5667,8.46,2,7.6,1.9,3179,60,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4215,31,0,157,110,94,535,128,11672,14.28,0,4.1,1.9,2807,80,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4216,48,2,161,71,12,399,122,17221,1.2,0,7.1,1.9,3273,60,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4217,29,1,177,101,47,488,116,9810,5.48,1,9.5,1.9,1881,54,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4218,56,0,161,53,71,841,149,6167,2.99,2,6.4,1.9,1637,89,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4219,57,1,196,67,114,183,122,16978,11.58,0,4.2,1.9,2711,79,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4220,24,2,175,52,119,855,127,14719,6.95,0,7.0,1.9,2324,68,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4221,33,1,198,112,62,458,177,7617,8.28,1,5.6,1.9,3210,70,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4222,57,0,164,82,42,450,156,14398,10.79,2,9.2,1.9,1921,86,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4223,48,1,186,102,49,604,88,6436,14.53,1,7.8,1.9,2021,85,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4224,45,0,159,74,91,499,126,13970,12.9,0,5.5,1.9,3583,61,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4225,22,0,158,84,40,264,162,6481,7.81,0,5.6,1.9,2373,51,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4226,30,1,166,111,52,911,167,8285,10.61,2,9.7,1.9,2503,84,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4227,33,1,194,70,115,171,117,3773,4.39,0,5.6,1.9,3843,68,2,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4228,48,1,155,109,82,162,120,8762,4.09,0,9.3,1.9,1863,63,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4229,23,1,164,56,107,139,95,16746,14.9,1,6.9,1.9,2253,52,0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4230,40,1,193,81,103,893,86,18827,10.38,2,6.2,1.9,2109,80,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4231,48,0,165,74,85,328,144,19903,3.77,1,7.5,1.9,2629,68,2,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4232,29,2,178,51,111,122,120,5379,4.92,1,5.1,1.9,3098,60,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4233,24,2,196,66,69,190,154,11308,10.38,0,6.9,1.9,2538,63,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4234,55,2,161,84,36,295,148,6705,5.92,1,7.4,1.9,3125,74,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4235,56,1,177,71,36,381,136,13917,1.67,2,6.9,1.9,2587,73,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4236,19,0,180,92,31,532,120,11564,7.95,2,4.5,1.9,2741,74,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4237,51,2,168,82,118,803,85,6856,4.12,1,8.0,1.9,1872,88,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4238,28,0,155,90,97,208,158,6211,9.62,1,4.9,1.9,3377,52,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4239,43,0,185,61,47,934,117,11484,13.54,0,9.3,1.9,1867,66,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4240,32,0,192,69,116,153,113,10972,10.77,1,4.9,1.9,1698,53,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4241,23,0,154,71,77,603,92,5852,5.14,0,6.1,1.9,2725,52,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4242,22,0,167,75,43,655,160,19626,13.7,2,7.5,1.9,2752,76,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4243,23,0,193,55,52,504,125,1786,3.68,1,4.5,1.9,3096,71,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4244,56,0,198,104,54,264,90,8973,1.52,1,5.6,1.9,2039,88,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4245,37,0,187,110,44,228,176,2296,9.09,1,7.0,1.9,2675,69,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4246,51,2,155,87,111,522,172,9744,4.61,0,8.2,1.9,1803,80,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4247,57,0,177,67,60,601,176,12894,3.59,1,6.9,1.9,2029,50,2,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4248,56,0,192,116,12,484,127,13765,2.51,0,7.1,1.9,3768,61,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4249,26,1,175,100,23,506,141,16974,13.67,2,5.3,1.9,2744,71,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4250,58,2,154,103,84,219,165,14686,12.49,1,5.4,1.9,3886,72,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4251,33,2,161,86,101,278,148,2346,6.34,0,5.4,1.9,3592,52,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4252,43,0,183,54,30,347,154,18134,5.6,0,8.8,1.9,2575,72,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4253,44,0,198,63,83,827,128,8514,8.76,2,6.0,1.9,3451,69,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4254,51,1,192,119,116,123,93,8978,8.44,1,9.4,1.9,2476,76,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4255,25,2,158,70,46,788,110,17077,1.12,0,5.6,1.9,1787,89,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4256,18,1,156,53,48,601,177,14874,7.03,2,5.1,1.9,2680,66,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4257,46,2,153,88,52,744,90,1188,11.04,1,5.1,1.9,2189,88,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4258,33,2,167,119,30,479,166,7917,6.11,2,7.0,1.9,1927,51,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4259,52,0,182,68,103,702,176,18987,4.03,0,8.4,1.9,1671,74,1,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4260,38,0,166,107,66,101,129,2716,11.0,1,7.3,1.9,3882,65,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4261,19,0,150,118,42,795,168,13022,6.12,0,9.4,1.9,2724,65,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4262,29,1,193,87,79,985,179,4569,10.16,1,8.6,1.9,3232,75,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4263,43,0,164,109,105,465,91,9191,5.48,0,7.9,1.9,2153,58,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4264,20,1,182,84,22,810,178,2133,1.48,2,9.5,1.9,2564,84,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4265,56,2,192,86,37,770,129,4044,5.5,1,9.5,1.9,3280,56,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4266,24,1,179,85,103,311,112,6877,3.71,2,7.6,1.9,2572,73,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4267,19,0,163,105,38,637,113,15550,6.52,0,9.9,1.9,2926,64,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4268,19,2,190,118,50,100,96,10983,4.12,1,4.3,1.9,2429,61,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4269,47,2,173,59,48,129,101,8829,2.9,0,9.2,1.9,3590,86,0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4270,34,0,186,108,53,535,82,6421,13.31,2,4.2,1.9,2893,69,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4271,20,0,179,84,62,834,141,6643,9.81,1,4.4,1.9,2816,60,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4272,35,1,185,52,15,673,164,13532,8.78,1,8.2,1.9,1873,79,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4273,23,0,170,91,107,311,176,11588,4.3,1,6.8,1.9,3225,68,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4274,31,0,156,91,44,961,139,9753,6.13,0,5.5,1.9,2979,69,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4275,50,1,179,104,94,271,109,3828,9.18,1,8.8,1.9,3315,72,1,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4276,32,1,182,60,50,812,122,4417,0.8,1,4.7,1.9,2116,51,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4277,27,2,152,103,38,424,160,8732,0.84,2,6.4,1.9,1760,59,0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4278,36,0,153,113,116,386,110,19877,9.47,1,6.9,1.9,2001,54,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4279,27,2,186,58,24,693,88,17441,11.07,1,10.0,1.9,2375,82,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4280,36,0,198,51,12,228,122,19275,10.14,1,10.0,1.9,2075,51,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4281,58,2,181,117,13,476,106,2442,7.87,2,7.2,1.9,2520,83,2,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4282,19,0,157,54,26,452,169,5861,1.11,0,7.8,1.9,3055,63,1,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4283,44,0,159,108,111,578,95,9702,10.3,1,6.8,1.9,1662,80,2,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4284,26,0,169,100,50,294,135,6233,1.14,1,8.2,1.9,2189,85,0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4285,55,0,184,61,116,347,94,9908,7.51,2,7.7,1.9,3389,85,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4286,22,1,160,50,25,104,147,11004,3.11,0,6.5,1.9,3859,53,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4287,26,2,186,99,112,455,120,19658,10.85,0,10.0,1.9,1885,80,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4288,32,2,190,105,78,663,92,13603,5.45,1,4.9,1.9,2560,76,1,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4289,45,0,167,56,55,324,121,16322,14.26,2,5.5,1.9,3480,71,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4290,51,2,177,100,63,114,80,3263,9.55,1,5.3,1.9,2297,60,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4291,37,2,169,81,67,463,128,15572,3.72,2,8.1,1.9,2387,58,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4292,53,1,187,86,111,120,123,5358,14.0,1,6.8,1.9,2043,64,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4293,31,0,160,67,36,739,105,8403,7.28,2,8.7,1.9,2711,65,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4294,55,2,178,117,57,179,96,13841,12.82,2,7.4,1.9,3458,79,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4295,50,2,154,108,109,632,165,11655,2.42,1,8.2,1.9,2014,70,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4296,44,0,174,61,56,681,82,6413,8.23,2,8.3,1.9,2137,56,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4297,47,0,167,96,35,683,92,8539,6.21,2,4.8,1.9,2778,68,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4298,40,0,196,104,49,780,165,3797,0.61,1,8.0,1.9,3072,86,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4299,59,2,198,103,54,220,166,10524,3.86,1,7.1,1.9,3402,67,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4300,26,2,170,115,18,184,173,8446,8.34,1,6.7,1.9,2886,51,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4301,57,1,196,112,41,460,176,4407,8.77,0,4.6,1.9,3687,62,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4302,52,2,154,66,33,190,87,12072,14.37,2,6.0,1.9,1640,73,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4303,50,0,177,86,119,603,144,16503,5.73,0,4.0,1.9,3072,88,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4304,51,2,198,85,58,259,110,4061,13.51,0,6.5,1.9,2314,56,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4305,30,1,190,74,10,643,144,17751,1.45,1,8.3,1.9,2742,51,2,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4306,52,0,167,102,77,146,157,9818,14.43,1,6.5,1.9,1566,82,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4307,52,2,183,72,29,185,166,1091,13.44,1,9.6,1.9,2456,66,1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4308,56,0,187,99,89,655,160,4774,8.04,1,6.1,1.9,1930,74,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4309,19,1,177,66,112,997,149,14402,11.6,0,7.0,1.9,1810,61,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4310,20,0,191,92,44,441,179,12016,7.67,0,5.4,1.9,2040,66,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4311,59,0,163,110,102,805,87,12132,7.09,1,4.7,1.9,3027,81,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4312,52,0,155,97,103,812,81,1253,2.53,1,8.5,1.9,2383,57,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4313,32,2,176,108,91,349,143,6380,12.58,2,4.7,1.9,3452,84,0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4314,46,1,189,67,83,440,113,1418,4.76,2,7.0,1.9,2414,88,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4315,47,1,171,82,117,184,84,16160,7.39,1,5.8,1.9,2225,68,2,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4316,30,1,184,84,107,339,143,16458,3.55,2,8.6,1.9,1929,55,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4317,19,1,165,52,23,988,90,10153,14.61,2,7.5,1.9,3860,85,1,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4318,46,1,178,73,52,377,109,17710,1.6,1,4.3,1.9,2724,88,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4319,31,1,172,96,119,560,149,17493,11.33,1,9.1,1.9,3437,72,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4320,37,2,156,65,53,114,132,12093,4.36,1,4.8,1.9,3861,77,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4321,35,2,195,93,87,827,126,15970,4.0,2,6.8,1.9,2301,68,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4322,35,1,177,75,111,366,171,17202,5.21,1,5.1,1.9,1780,57,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4323,53,1,192,109,81,649,172,7786,12.91,1,5.2,1.9,2902,72,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4324,25,1,179,97,30,941,165,6832,12.97,0,5.5,1.9,3395,58,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4325,47,2,154,109,115,862,165,13268,5.85,0,7.9,1.9,2492,57,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4326,54,2,187,88,102,110,102,12136,4.55,1,7.3,1.9,2204,59,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4327,38,2,189,81,23,217,146,4546,6.41,0,9.7,1.9,1816,57,1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4328,20,1,196,106,25,648,141,8318,4.54,0,9.9,1.9,1867,80,0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4329,58,1,181,79,94,661,150,7855,6.49,1,9.6,1.9,3623,67,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4330,26,2,162,115,59,606,111,8195,4.65,2,4.8,1.9,3823,84,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4331,24,1,188,51,105,113,114,5608,9.86,2,9.8,1.9,2881,68,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4332,42,2,177,88,76,173,107,10389,1.03,2,8.1,1.9,3536,74,2,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
4333,23,2,152,106,24,900,95,2230,0.53,1,8.4,1.9,2317,85,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4334,52,2,163,99,24,502,111,1845,4.73,2,4.3,1.9,2828,68,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4335,55,1,165,114,70,667,108,14682,1.74,0,4.2,1.9,3507,66,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4336,42,1,172,112,41,407,145,6277,8.01,2,5.7,1.9,3088,76,1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4337,43,2,187,92,68,968,106,7021,3.54,0,7.6,1.9,3239,58,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4338,21,2,186,88,48,878,109,11218,5.82,1,5.9,1.9,3252,71,2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4339,42,1,167,62,11,396,160,13103,1.35,0,5.6,1.9,3066,75,2,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
4340,49,2,188,106,51,279,153,7631,10.02,0,5.4,1.9,3691,83,1,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4341,37,1,197,117,61,742,170,10353,5.76,0,6.0,1.9,3627,78,1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4342,24,0,161,75,87,699,101,16237,7.24,0,8.8,1.9,1551,80,2,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0
4343,59,0,157,93,116,620,118,15300,10.73,2,9.3,1.9,3790,80,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4344,45,0,175,101,15,952,114,5927,10.74,2,6.1,1.9,2220,75,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4345,42,0,165,89,15,524,145,11788,6.72,2,8.8,1.9,2234,71,2,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4346,50,1,175,96,117,572,176,6518,4.29,1,4.7,1.9,3634,58,1,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
4347,22,2,199,86,34,944,102,16457,12.99,0,6.3,1.9,1846,74,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
4348,55,1,172,79,84,760,148,15061,12.97,2,6.2,1.9,3068,72,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
4349,38,2,163,93,14,550,145,19497,1.68,2,9.8,1.9,3541,88,2,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
4350,52,1,198,116,58,289,85,17011,4.94,2,6.8,1.9,2311,63,0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4351,26,0,191,98,66,422,87,17395,3.81,1,5.4,1.9,3950,83,0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4352,39,0,186,89,87,271,97,8220,4.75,2,4.8,1.9,2693,50,2,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
4353,54,0,169,52,57,195,102,2150,12.69,0,4.6,1.9,2230,83,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4354,33,1,176,77,30,322,106,3518,0.55,0,5.4,1.9,1715,65,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
4355,20,1,162,106,24,730,110,18370,6.13,0,4.1,1.9,2380,73,2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
4356,20,0,166,76,104,189,92,8496,2.16,2,4.9,1.9,1762,77,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
4357,21,1,155,118,81,751,140,14348,3.86,2,9.8,1.9,3805,53,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
